"eta","C","cs"
0.809537018589318,30.6769222400168,241.204316702094
22.836971841156,47.0317597313317,281.111591058995
3.29184938924806,15.4023998196491,403.655374010043
3.47812578569159,15.3615009514261,304.565509680555
11.762840104372,37.6471438238883,63.6281659822473
2.34175560885311,32.1321109904033,238.614994890964
10.8168559085205,77.8811797920059,221.501513333857
11.3896913983705,49.2860927155842,425.316146159239
15.6639111169242,33.7328736370116,162.36737733707
5.06218809429537,23.6298957354526,236.464895164881
17.0982532889287,14.5953170856139,329.944332569946
18.9682897039598,53.3139767098849,238.206404148233
9.40108086305104,53.9948737423202,227.478674300662
1.74709844613899,30.9929012322935,367.906195051164
15.6184570449867,13.25814041224,215.466884316664
13.6304059911503,50.4940152407859,360.425172699551
1.530831781686,41.0610371621795,53.1384850549091
17.5752659463648,46.9901271206878,216.166783671717
4.19450449956109,24.6659120350744,257.120875595388
0.0356325939532609,50.8612603325253,159.30734702231
16.9516655977822,52.5924594363209,53.3022203751039
9.91349210255053,41.4325789995547,211.713500134912
7.22004447270346,32.6958758296808,436.449452309812
21.3979733549251,36.6487788651737,198.75092814159
6.83791961076706,30.864326418397,286.843916812627
5.15503257402335,20.007346235603,199.779302630155
24.5056888878572,22.5675961043658,458.823560250842
3.86290309185883,26.2430553042486,366.199461051102
10.2008336366628,21.0170744948838,339.728918599814
10.9502565836392,47.750354635597,274.678024864895
