"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",11,38410,30,0.712147846436724,0.685071191636393,0.996484322210243,0.705152358750333,0.0141248700572184,0.428963115492975
