"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",45,49663,30,0.650428477462974,0.329146239879164,0.996802871678399,0.288927781819121,0.317395034392657,0.535133757973901
