"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",2,4130,30,0.64560258095132,0.735281814011588,0.97634520958261,0.843534352399854,0.345240638775787,0.364773412497649
