"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",22,29460,30,0.599896340674917,0.828528018160384,0.991742413338354,0.578187841347354,0.527282481524787,0.616049790805746
