"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",27,21828,30,0.785598023910708,0.528797490145298,0.994279380087052,0.252784388091431,0.278456417965841,0.157601607881489
