"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",26,62584,30,0.602433301409127,0.817340756716197,0.994575061735722,0.774247089600818,0.589084857296533,0.442253071627487
