"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",38,24053,30,0.518902413527387,0.27538578689561,0.997747996041219,0.581374591917291,0.0357061339059334,0.504394125501692
