"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",21,7691,30,0.329599600300999,0.479379418784098,0.993026907775768,0.329490272461684,0.233647721566493,0.744763035512415
