"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",19,9858,30,0.465260979571341,0.653780662928627,0.993162599855367,0.696250127118458,0.576363167209258,0.367888288806021
