"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",18,80588,30,0.718655709142438,0.548037259272285,0.996157018745093,0.591768989339612,0.286425509868155,0.383724241446014
