"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",8,92508,30,0.504315891681518,0.478568606829359,0.989700651098051,0.567322671707496,0.365057913628525,0.334569172337509
