"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",4,99854,30,0.614850020527262,0.579034697831889,0.994698649981264,0.409157320880877,0.283236765969318,0.594176157624572
