"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",31,23713,30,0.748012217566283,0.467778542780851,0.996200267341738,0.594577093032352,0.0696034515230143,0.45659631266224
