"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",35,41882,30,0.731836815515781,0.597891530444547,0.996134409358873,0.608838355039099,0.533802110745703,0.338873141431735
