"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",33,19761,30,0.646863980613446,0.534533274588259,0.993750120329704,0.75597047733542,0.315728605650681,-0.0806799107991016
