"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",48,78471,30,0.440413499171681,0.602170014469087,0.993404685434272,0.603812940175785,0.252633207218438,0.544904097018717
