"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",1,77250,30,0.712283805710386,0.72537860597252,0.994765508584048,0.670192670075793,0.530714566798841,0.394702701418154
