"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",13,13919,30,0.526132305023901,0.59017225828101,0.991603324641358,0.64890923894229,0.434104666259032,0.442118081742901
