"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",47,53848,30,0.633951758540783,0.57892305378334,0.996842419529995,0.686292170309238,0.302103379983977,0.354546718707343
