"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",49,32110,30,0.647479382689176,0.580729687647662,0.995660344102294,0.556755881646492,0.163498826511353,0.20560953923364
