"eta","C","cs"
0.373699813474491,0.886546744290696,29.5838974759002
0.67871978606437,58.9791490915257,26.3797101156514
14.1327928972247,32.9898262009333,27.916336190661
22.6945313119021,1.42967459131192,27.1039002951554
14.5374758091417,27.350823968062,28.8727700208888
23.9765200718297,1.49205511354598,21.5895570425695
17.0302490378376,18.3345452624017,22.2411069112654
7.2286847801308,28.6495613282185,27.6943910583367
10.7850354069845,27.2836522176725,30.4237083086701
1.09566294203751,29.8597248555321,22.8516857912603
13.0267990334151,4.82209171606694,30.474769762993
8.97895228061627,27.0115912909335,28.1684651166345
2.33285968773944,12.1358661005085,25.9583360818822
7.65296425546336,15.2806515380757,26.0457634087104
6.19354830681222,29.403063578252,28.2359582541245
32.2743820198353,55.7894475001177,23.0827422517937
1.03437149400209,25.2005201443086,26.9983959068469
19.5723655675594,65.1439265512991,19.1006182711715
10.0475220109504,12.9887647072885,30.0752532994808
1.35169759364255,19.9123238681408,26.6336097670198
8.31832997263806,49.1103473340454,24.98906060813
14.5899391089553,33.9480384916091,23.245779162937
9.69861628049532,12.2352759263832,26.3813559393606
9.51170923091397,21.846661356253,21.5749947639235
21.6187839433217,40.5017856081527,22.9059205173988
16.6058608242731,5.04401610801937,29.1054083779442
3.97111132332971,54.8098178861382,28.4123001761295
1.48743366149445,12.1118423975674,29.9527871559348
29.8294288029634,8.49481522719639,14.9672205986817
2.72347126113231,23.7453683554471,32.265557169232
