"eta","C","cs"
13.4935690355314,27.8838426658901,27.9541138123232
6.62478616354505,1.00499520102969,28.4008929774441
1.18031174297826,61.8143595099388,25.1487709769116
7.51226638252544,14.1001389752483,21.2225561439393
1.88081400408261,29.0999012153441,30.7854829225784
21.2077772874232,11.782274832346,13.6201601912234
8.41079770980456,33.846671743478,30.1628541296275
10.6130200827437,7.02398245841324,31.100125707394
16.488594359947,49.0331810401544,15.2257331352922
12.4766129911219,25.5977185515966,28.4465160017702
6.66545316039356,17.2098963263783,28.0675183538825
2.45365586382332,58.9618943251118,17.553664011351
5.45751951679287,43.7142481413717,22.1596551769195
2.10947428990319,31.2047735383692,33.6781451422551
7.21208686951382,17.0531419579882,22.3045477904725
15.6037444964254,24.5177094850048,0.0452124272386965
10.3428660579854,49.6677693118587,27.0724190013941
5.4491303760712,25.4203482526534,29.2671166035267
0.105864969425637,28.4758191487197,34.9758661833143
1.67567160998939,84.4791051239024,21.8689963197124
16.0169789945263,4.27574341791547,24.1465034376041
0.250957375977214,6.26862072484058,25.5235234835458
7.52938776923489,16.6421560998062,21.5184638963828
4.06522901589318,43.5032423259177,32.7370951802764
9.03192178636223,10.3979883499544,25.5328756714502
10.762825998443,24.8431863937961,18.4558125226509
8.37689811512706,43.9005334558421,25.5814292130585
5.77716305936936,23.6120143663156,13.1089297588304
5.97920907847622,7.1718350798158,25.980556468877
3.10855395707695,76.4007842675311,22.5886959500786
