"data_from","fit_with","looic","waic","group","s_iter","seed","Nsubj","treedepth","energy","div"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","7.03060515933164e+29","7.11933636392709e+56","All","91","38434","30","0.2","TRUE","0"
