"eta","C","cs"
5.21956002439371,39.2762709028657,15.7051108586388
12.4325793310367,59.9147797587783,15.9028684137523
19.569855192747,49.104681828952,13.037663096371
18.2014194913921,13.7676229890947,18.7452121819152
35.0139226422093,43.3682360454034,14.2585603689477
2.71104864635741,1.60939366481297,12.6248287922241
30.3241013554309,39.6111980064699,16.8611012425609
11.8420327972145,35.4340764317385,1.05547038114433
22.7399856737713,20.9310263392545,13.8082367705983
36.2748660993627,37.9166471187243,14.8369482989873
1.88386433916101,37.4121705908554,18.809743917229
14.7772606245189,23.8365427695685,12.8113623414567
13.5160641643299,13.4780001826789,12.005665618968
2.98300950689525,83.4932722174192,14.2881729903322
27.9918294021265,39.0658394716343,14.7442710617882
20.8726229605749,2.60404003051785,13.9934233776188
4.57024310907825,23.1578521177218,13.4259525162908
4.00992090703428,17.7241328121563,14.7725007192345
7.55927385159488,39.2116203682344,17.5848854595107
18.474881644717,80.9097944476786,14.1541047633286
10.120841576625,63.5068093079991,16.6510233105089
5.41112608134625,21.9742127850427,14.1012117880633
9.97511569597156,33.5945149781615,13.6784328784564
4.77338782750882,16.0990970785227,15.7984030661885
7.78806834121833,51.6237993426658,10.7328336575795
2.26582450117485,50.9209731495652,16.1163471452433
7.77312781620974,21.4150416572915,11.0256906989885
7.66539728144718,19.8206525109153,6.05665973153486
7.19697859283071,23.1731008488632,15.0113550550225
5.45417429923007,38.0681010229659,17.3991736367764
