"eta","C","cs"
4.09951448989231,62.5322399797209,37.8198245775909
12.4969241355032,33.5107615730515,37.8775437527882
10.9360699825212,46.5448273061057,32.872157353882
16.1774580792612,33.4915968239473,36.9859923901917
2.9174376970439,59.1690685399802,31.9817118708808
4.98275558925128,16.2365455793668,33.7873639573526
3.5132747150974,13.8386492432145,38.7847055373697
6.3906701085753,38.8275455927634,35.4864048169428
2.1546514151635,44.393797899907,36.6533679612603
0.800285609475165,39.4929134827198,30.237285630805
15.1151722513095,9.82050444917719,36.7560139604733
18.3610873601925,48.7030508497233,29.9090310156707
16.541535238064,22.0180816805912,35.8659302137682
14.1255716869879,43.2733883443173,35.7026859148122
22.3978186499239,28.9444585835028,30.7024381732196
0.407016257370672,34.3042089764848,30.7223808346993
4.75240263577986,44.2917388326029,37.5477403802763
4.06781321676568,33.5003342921226,30.775470508639
27.4045279525399,27.1901765943966,24.9820273990058
23.1772165184276,36.6164031022161,36.7222946908648
14.6610757995518,2.76672928666935,36.271832598707
16.6721426535465,19.4423097282806,27.7433276962735
6.95297497128782,56.7980687919346,38.4157381567347
13.5302470976324,7.74591759478899,32.0972496591252
6.87460626494744,27.7454973633186,33.3907927071718
22.8830583944447,2.85213375657246,37.2597463888423
9.2351012416475,48.6571487491617,30.0719822233766
12.327375337811,29.2390114653893,37.4210842484751
5.15096532330302,13.4468417008057,31.7923869734451
11.4503472005039,16.8376720472108,33.8574474150047
