"alpha","eta","E0","cs"
0.518206069484481,7.29757531600656,17.4734218215457,13.5852812917404
0.791704806784409,12.3789980760124,41.5198337245815,18.5530392276631
0.505785731408039,6.42976153022032,10.7520114721757,20.4822071761625
0.622275741702767,6.4399004738287,32.2709057749418,17.4661616883858
0.746116195173246,3.56687699261753,50.3167981703234,18.0229155467382
0.706275382604695,20.8375979942991,38.2307631855039,15.4334258672406
0.852663723578506,3.93187805633827,41.5136160119599,19.4368002613317
0.636843396171054,2.84759197081489,37.8418815689104,17.6384319092751
0.87621574803055,10.8021889586088,47.2327126495794,20.0972558722497
0.801726581993085,10.8464951926752,40.3562186652075,17.086143502098
0.852188925650401,11.5240557354718,39.0819558855916,8.08685757246712
0.520343257076926,12.5090942694341,39.949049944916,18.1668753298889
0.607768460322139,9.59204020568731,28.8194282151836,0.381408077440245
0.775518213972472,12.1606011761804,40.0337791621679,19.9129725871125
0.815435731571822,1.47482508467875,62.9284688048226,19.8606450351112
0.839525684167763,5.77581421528783,40.7181419743464,19.0420730121823
0.508773787018293,0.969592937970737,70.5768016708209,14.4073570772889
0.667235484029063,2.0484911263318,50.4387962010768,7.6615445027778
0.768123508852398,12.1276390778773,40.6234168227811,19.1551516756837
0.570104193186667,8.64844454070143,81.5088070859476,14.9646907869717
0.758115949075554,11.1228768578666,26.4323689750884,15.0352477458671
0.766237008436405,3.54327992575363,57.5689656055463,18.5817379678234
0.58054264301784,1.6593308891675,54.0501490420979,16.9693999376002
0.855901387708231,3.36681217576006,36.9528371175727,19.8995206207374
0.490192902067976,0.250958458364335,95.8968337064272,20.4129318810827
0.751335238411715,7.00733944708282,46.1073407509301,17.7282788372343
0.607580237325078,6.05621664472677,23.9580754288278,19.6785800480899
0.767589186996682,1.56828654989551,39.45154604099,0.78559390342028
0.825256247657938,1.40769437370234,7.89233510543524,15.1132789410438
0.728866278901496,16.3902251874404,35.4090504002704,20.5576683170115
