"eta","C","cs"
20.33167579784,15.670272292962,27.3784142687541
1.95997703204024,28.9273951299327,9.59048368621239
14.9578953138439,7.22534175163801,28.9257783208194
12.7458547527941,44.1115507724756,31.5913071273885
11.8970310761119,54.6246745282178,29.5176873395538
3.35582364592563,28.3119614560998,28.3524763882962
7.63241093127111,28.3509941244793,34.1835844023667
3.41699503260747,12.2260177144704,34.033176729515
4.62927549916876,43.7483208106249,32.64287010303
17.2418817219317,44.934354305959,18.9299041087773
7.1268565304083,1.58688490077973,29.8452587292089
2.35512224047926,1.48558250407412,19.6727462071118
23.0532145714282,56.1900363984662,27.6283519686539
1.65585741430297,13.4052064221643,28.615344055627
28.5272953424086,12.9124997851993,30.3786364686873
1.01668731705486,42.9304491104352,28.7625419173283
7.77149283230319,2.44015882761227,28.9392462236955
9.37441925425092,22.8881926335761,30.350149018011
0.472768957697046,27.4705714610175,28.5823627621107
10.2015825037129,56.0602250798037,31.3034072574663
25.4978564400464,6.24743668984024,29.2703836239189
5.19674589102846,31.8014307258567,32.0120830827664
4.58380691767228,18.3228043655939,27.762931950781
6.18921595974761,36.4429931180569,26.685614348449
31.4541233025609,29.0065388519097,34.2375371336233
4.21493059613641,32.943193126719,26.053924390425
13.652468194915,33.2224905191942,35.0626849652194
6.06114303874579,10.3653731159954,29.1220657145019
3.16793075403259,30.7538428508614,31.1629657182411
2.33198909177505,46.534724990865,21.0440301185588
