"psi","eta","xi","E0","w0","cs"
2.1191781038013,1.35065561364051,4.7442737628696,40.3129771172388,1.71103520919629,7.78942961949302
2.60183267387342,1.33890106593798,4.34617887873838,58.8503506050985,1.46428213544355,7.06480909287628
2.12532722723628,1.77828199257288,0.622480125219024,18.202986027822,1.38955694652836,3.64039453248091
1.92279100164842,1.58366264651271,9.73581378967882,20.9192141128236,1.63972047933646,6.91764929103478
3.21784720076818,1.41196234027646,9.54463417746008,7.76763169751733,1.13565763603857,6.9526544428525
1.64941075797753,1.99196152416471,2.00986903952875,62.8054027507512,1.3736774585282,6.7721042919194
1.94024282802171,1.82919563159215,6.6453747957658,54.2302393899979,1.41189435434556,7.3027179377698
2.60997332748462,1.91481988446084,3.90719271288922,8.01341824374472,1.10812019051191,5.95347322336561
0.719188425769335,2.59487043137351,6.92572453778457,30.1862660342966,1.64772554201973,6.45102581968395
1.95064986145928,1.89847689540687,11.5922206694892,17.1079033602247,1.39196750762305,6.1413284819385
0.631112318733708,2.87436889949802,1.53832609179559,21.4065849694047,1.61204600924857,4.68535690725752
3.46647821560733,0.927078315690294,6.03527809440786,68.13802948784,1.59599609164516,5.98412045069321
1.26770569493702,1.9446677695282,9.91884999312429,22.5089422594896,1.66149499987914,6.64830754014203
1.25122293435055,2.03676456958907,8.13895832200958,28.3314950369147,1.59862298851131,4.66579810486417
0.939558345486016,2.35132298993725,6.29503447412479,34.1774522101383,1.53457350939328,6.91620283369304
0.848311494370194,2.30009045615897,5.86261941353762,35.0115361777336,1.67397394345956,7.19329515045381
1.61157414173451,2.02410923882937,5.40664506598311,54.9513817618751,1.41412087843479,6.74553560806034
2.79101016196601,1.19101064790264,15.8575372122851,39.7242790958807,1.54915823380003,7.08833167035361
1.40185678543912,1.74541457320124,5.76279840204244,27.972796735451,1.72447101768773,7.24973643220121
1.67369289041326,1.79736797046579,1.81445345370803,35.4950697281384,1.5587589431303,4.20953321267689
1.60228628339495,1.78674211070867,2.95740905933714,33.236122247262,1.60504416152569,5.92454557777799
2.39378225012647,2.03949452299477,3.60461582143878,62.6555452914233,1.12316193069742,6.15768295817944
2.64301220711109,1.29508807528523,12.9755227392813,46.2132256785506,1.51944490683992,5.76203001895614
2.03879176269531,1.34797922135621,2.9675364434376,14.9009589240837,1.78708174455827,6.60943222987608
3.72938308556738,0.872895989694585,12.2085384996665,36.2267306169502,1.66453456435786,5.10336187929633
1.18192912926827,2.07744846292659,14.0534861979432,32.9162176456103,1.62069524955444,6.12814137232448
2.38798140450882,1.48653908426629,21.9464292626072,25.66841250147,1.50472867322694,5.25383483109006
1.89377744109463,1.60550758911371,5.08865180519881,55.4656001787519,1.64002968922239,4.91392424709024
1.442799167401,1.89872466068087,1.41066009769849,27.2436819962847,1.57127032930621,6.56199447852961
2.93447403399503,0.890246292485539,3.00636002103182,85.7375959622481,1.85862170751004,6.615111416353
