"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",105,33909,30,0.622948137954758,0.62865761464513,0.995302395098286,0.577203081937611,0.465832212858235,0.649245222767064
