"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",101,82495,30,0.494719249432194,0.5244728198872,0.996560527302809,0.657444209075316,0.451955841884016,0.221718091013999
