"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",108,1602,30,0.323044611676171,0.688171693740146,0.996731526132742,0.433116068461184,0.331527711575715,0.297384391999307
