"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",72,18850,30,0.439608900701614,0.562936016914096,0.998600951648213,0.525892087385132,0.242773570887869,0.488780268734994
