"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",63,98063,30,0.599026010492796,0.682828387551532,0.996146804213831,0.484317986644792,0.433646826152742,0.319858394797586
