"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",74,83098,30,0.717680146684918,0.625841196580353,0.993285390685322,0.602550527998493,0.203728046108236,0.437948478029165
