"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",73,77149,30,0.634648288571923,0.596492691397546,0.994998819563843,0.693527399705201,0.342900195640305,-0.0357619104298662
