"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",55,87173,30,0.709717293610362,0.465805414492681,0.985969043489077,0.348517103920344,0.207165385479062,0.569622715756422
