"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",79,33645,30,0.790787962286647,0.503509899469598,0.995064202504036,0.645128152941585,0.304308800597512,0.499248916692858
