"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",78,71294,30,0.699128806063383,0.448300921469873,0.993552969278591,0.570926973255163,0.13825412239401,0.596817754581536
