"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",71,14093,30,0.770149005967559,0.604927377933875,0.965326713467107,0.666624666141342,0.106382867290858,0.567850022451552
