"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",61,38701,30,0.557124323660123,0.43678160285093,0.993935646064047,0.533122784349268,0.270819895834628,0.387312381351246
