"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",96,55146,30,0.620715930193284,0.679985098045386,0.997257640242794,0.481047260106219,0.10879533279057,0.277715663455563
