"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",86,36557,30,0.81347379974926,0.765791759985643,0.992489163171548,0.588263993652781,0.458144795413037,0.52040264182383
