"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",85,95602,30,0.607830014569062,0.684262428037486,0.98086067346374,0.584694226630775,0.529708803641431,0.606333309861798
