"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",70,84551,30,0.230333657058273,0.384424741220188,0.991722021813843,0.529382044370942,0.49642276806773,0.344768419080883
