"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",84,48833,30,0.733233223612335,0.699602306464287,0.997219833126046,0.672919366535905,0.396718576265134,0.581504427148568
