"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",106,36196,30,0.695219747447517,0.475632474495304,0.995444790373356,0.704116955889336,0.487373675991498,0.509594576630322
