"model","group","s_iter","seed","Nsubj","psi","eta","xi","E0","w0","cs"
"m4_KF_sliced2_halfStudentT_reparam_confEs_np_norm","All",110,34389,30,0.608826421982011,0.725002445985344,0.995853874651904,0.598897131305474,0.264294822122853,0.369989727502939
