"data_from","fit_with","looic","waic","group","s_iter","seed","Nsubj","treedepth","energy","div"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","m5_C_sliced2_halfStudentT_reparam_confEs_norm","91271.7828553496","91217.7853454331","All","62","58418","30","99.3333333333333","FALSE","0.666666666666667"
