"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",82,98778,30,0.697526780494661,0.418988445926267,0.803896209550666,0.994112684120908,0.922880726521104,0.0235306459333217,0.20837491016026
