"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",108,77809,30,0.847740095589558,0.571629092115073,0.832790945946897,0.996745929936733,0.915567754522012,0.631422014708049,0.43547605844974
