"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",52,59229,30,0.756025751453915,0.525911950217335,0.807253344684366,0.996624761942689,0.877708468963808,0.320423908768138,0.554759426879569
