"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",56,6488,30,0.818903770269301,0.470645554941301,0.545984535847439,0.996814097362042,0.944207095181385,0.269038280016732,0.534522583148196
