"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",68,63464,30,0.660091341102516,0.55067048531811,0.700430623689066,0.992352267352927,0.926801620828893,0.561475724727139,0.38697645076789
