"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",74,43655,30,0.643704087456603,0.528458016135595,0.600736682119732,0.992875942838381,0.863769330879391,0.42034446159054,0.569793254062454
