"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",88,5370,30,0.847195777799097,0.699884274776954,0.798353612012276,0.996520090649135,0.906030236827948,0.513051533628995,0.547982178321393
