"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",110,30271,30,0.661657972856915,0.353200367732259,0.595864102564822,0.993279440173723,0.76146717187794,0.210462756730849,0.491777756771455
