"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",89,76841,30,0.71319993293313,0.478349414126629,0.684318002498172,0.996019904968439,0.807807708659499,0.26199943006679,0.399576076285417
