"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",65,20636,30,0.723084922948443,0.721825412433163,0.852138379164352,0.996348532437436,0.94478804730756,0.394466141629474,0.608452178602291
