"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",91,9386,30,0.806399664098019,0.693848880527997,0.764107169968297,0.99568432516356,0.794868126760901,-0.0760180867774745,0.36740790232198
