"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",106,85640,30,0.749634431239035,0.557134752013458,0.772938856739644,0.991915898279518,0.831186033902673,-0.270623479690639,0.348047474772707
