"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",94,2628,30,0.66904730149993,0.732392477948057,0.731280182693801,0.994538638339433,0.899357017911897,0.156732240348237,0.563669671718006
