"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",76,37475,30,0.850727932619889,0.36219918214138,0.85970336824538,0.996010615642241,0.871516133697403,0.311338573563682,0.415831413405973
