"model","group","s_iter","seed","Nsubj","eps","psi","eta","xi","E0","w0","cs"
"m3_KF_sliced2_halfStudentT_reparam_confEs_norm","All",71,5726,30,0.912165311402441,0.647755582831576,0.762970967130009,0.966251390379235,0.809754942909752,0.148431330391624,0.473119808535398
